Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
2605;DISPONIBLE;18 - 37 - 52 - 58 - 64 - 68 - 70 - 78 - 85 - 87;01 - 03 - 07 - 15 - 38 - 51 - 59 - 62 - 69 - 81;;;;
2606;DISPONIBLE;04 - 15 - 28 - 29 - 35 - 36 - 52 - 55 - 57 - 74;04 - 14 - 30 - 36 - 54 - 57 - 61 - 77 - 79 - 89;;;;
2607;DISPONIBLE;05 - 06 - 08 - 15 - 63 - 70 - 73 - 77 - 86 - 88;14 - 16 - 17 - 20 - 48 - 57 - 72 - 77 - 86 - 88;;;;
2608;DISPONIBLE;02 - 13 - 25 - 31 - 43 - 60 - 64 - 69 - 83 - 86;08 - 29 - 43 - 51 - 56 - 67 - 68 - 82 - 87 - 89;;;;
2609;DISPONIBLE;05 - 09 - 11 - 12 - 17 - 38 - 43 - 52 - 55 - 81;13 - 24 - 28 - 46 - 50 - 55 - 59 - 70 - 79 - 80;;;;
2610;DISPONIBLE;19 - 30 - 39 - 48 - 51 - 56 - 59 - 75 - 81 - 82;15 - 16 - 17 - 22 - 45 - 50 - 67 - 70 - 74 - 79;;;;
2611;DISPONIBLE;11 - 17 - 23 - 25 - 30 - 38 - 49 - 51 - 66 - 86;06 - 09 - 13 - 31 - 32 - 44 - 49 - 58 - 65 - 76;;;;
2612;DISPONIBLE;09 - 16 - 17 - 20 - 25 - 43 - 62 - 64 - 89 - 90;07 - 22 - 29 - 36 - 38 - 41 - 50 - 64 - 65 - 76;;;;
2613;DISPONIBLE;06 - 11 - 20 - 27 - 44 - 49 - 51 - 62 - 68 - 89;01 - 03 - 12 - 25 - 33 - 42 - 54 - 61 - 62 - 79;;;;
2614;DISPONIBLE;09 - 14 - 37 - 43 - 45 - 46 - 50 - 58 - 69 - 88;02 - 10 - 27 - 31 - 33 - 37 - 41 - 67 - 80 - 82;;;;
2615;DISPONIBLE;02 - 20 - 24 - 36 - 45 - 47 - 55 - 62 - 74 - 78;08 - 18 - 27 - 32 - 41 - 50 - 55 - 64 - 70 - 87;;;;
2616;DISPONIBLE;14 - 24 - 39 - 42 - 55 - 56 - 57 - 68 - 73 - 88;02 - 08 - 29 - 40 - 42 - 43 - 52 - 62 - 71 - 83;;;;
2617;DISPONIBLE;01 - 05 - 31 - 32 - 37 - 50 - 67 - 82 - 89 - 90;21 - 37 - 38 - 40 - 51 - 59 - 65 - 73 - 79 - 85;;;;
2618;DISPONIBLE;09 - 32 - 34 - 49 - 54 - 56 - 63 - 84 - 86 - 88;04 - 35 - 36 - 37 - 60 - 63 - 64 - 72 - 75 - 84;;;;
2619;DISPONIBLE;03 - 06 - 34 - 50 - 58 - 66 - 82 - 85 - 86 - 88;03 - 04 - 17 - 19 - 32 - 50 - 69 - 71 - 74 - 78;;;;
2620;DISPONIBLE;05 - 07 - 32 - 45 - 67 - 70 - 72 - 78 - 79 - 90;02 - 06 - 08 - 38 - 55 - 57 - 76 - 79 - 80 - 83;;;;
2621;DISPONIBLE;14 - 20 - 33 - 43 - 46 - 48 - 51 - 54 - 55 - 88;10 - 18 - 21 - 34 - 38 - 39 - 77 - 78 - 84 - 88;;;;
2622;DISPONIBLE;11 - 13 - 14 - 19 - 31 - 39 - 46 - 51 - 70 - 88;07 - 23 - 28 - 51 - 60 - 64 - 76 - 80 - 81 - 85;;;;
2623;DISPONIBLE;03 - 06 - 09 - 25 - 53 - 58 - 60 - 69 - 70 - 90;11 - 24 - 38 - 39 - 43 - 56 - 68 - 70 - 80 - 85;;;;
2624;DISPONIBLE;01 - 12 - 14 - 26 - 34 - 35 - 54 - 64 - 79 - 81;01 - 03 - 05 - 10 - 14 - 15 - 16 - 25 - 39 - 52;;;;
2625;DISPONIBLE;14 - 25 - 37 - 40 - 47 - 49 - 54 - 69 - 79 - 84;02 - 03 - 24 - 25 - 32 - 40 - 45 - 48 - 65 - 66;;;;
2626;DISPONIBLE;02 - 03 - 05 - 11 - 12 - 13 - 40 - 45 - 82 - 90;10 - 12 - 24 - 44 - 46 - 60 - 65 - 67 - 70 - 71;;;;
2627;DISPONIBLE;14 - 23 - 27 - 38 - 42 - 49 - 64 - 66 - 72 - 80;26 - 31 - 51 - 59 - 61 - 66 - 69 - 82 - 87 - 89;;;;
2628;DISPONIBLE;07 - 08 - 09 - 15 - 23 - 51 - 65 - 67 - 69 - 78;34 - 38 - 44 - 45 - 47 - 53 - 55 - 67 - 70 - 88;;;;
2629;DISPONIBLE;08 - 15 - 17 - 23 - 24 - 36 - 44 - 54 - 73 - 87;11 - 14 - 25 - 40 - 41 - 60 - 67 - 77 - 80 - 87;;;;
2630;DISPONIBLE;01 - 03 - 33 - 42 - 47 - 48 - 71 - 72 - 76 - 88;13 - 17 - 21 - 31 - 42 - 68 - 69 - 70 - 85 - 90;;;;
2631;DISPONIBLE;05 - 28 - 30 - 46 - 67 - 70 - 73 - 86 - 87 - 89;21 - 22 - 24 - 35 - 37 - 54 - 68 - 71 - 77 - 85;;;;
2632;DISPONIBLE;18 - 25 - 28 - 29 - 39 - 51 - 54 - 73 - 80 - 90;14 - 27 - 30 - 34 - 61 - 63 - 66 - 67 - 75 - 87;;;;
2633;DISPONIBLE;06 - 31 - 44 - 47 - 51 - 57 - 74 - 77 - 79 - 83;14 - 23 - 37 - 52 - 58 - 69 - 71 - 73 - 84 - 86;;;;
2634;DISPONIBLE;20 - 21 - 28 - 40 - 55 - 57 - 65 - 67 - 81 - 83;02 - 21 - 44 - 46 - 49 - 53 - 62 - 77 - 79 - 83;;;;
2635;DISPONIBLE;06 - 09 - 10 - 12 - 13 - 19 - 20 - 22 - 62 - 80;04 - 05 - 09 - 20 - 21 - 23 - 47 - 51 - 56 - 80;;;;
2636;DISPONIBLE;06 - 08 - 17 - 22 - 28 - 45 - 50 - 54 - 85 - 90;03 - 16 - 30 - 37 - 43 - 67 - 71 - 73 - 80 - 83;;;;
2637;DISPONIBLE;03 - 24 - 27 - 42 - 47 - 60 - 63 - 78 - 79 - 81;07 - 25 - 27 - 32 - 36 - 37 - 51 - 64 - 83 - 89;;;;
2638;DISPONIBLE;08 - 13 - 14 - 18 - 21 - 22 - 27 - 38 - 41 - 89;14 - 18 - 20 - 21 - 28 - 32 - 54 - 58 - 62 - 67;;;;
2639;DISPONIBLE;04 - 06 - 46 - 48 - 58 - 64 - 70 - 75 - 82 - 87;10 - 11 - 18 - 32 - 40 - 52 - 55 - 61 - 63 - 70;;;;
2640;DISPONIBLE;03 - 07 - 10 - 15 - 24 - 38 - 59 - 70 - 72 - 86;38 - 42 - 50 - 51 - 76 - 77 - 78 - 83 - 84 - 86;;;;
2641;DISPONIBLE;06 - 08 - 17 - 22 - 42 - 54 - 60 - 74 - 84 - 86;09 - 13 - 21 - 33 - 38 - 46 - 63 - 66 - 84 - 87;;;;
2642;DISPONIBLE;21 - 24 - 35 - 38 - 53 - 54 - 55 - 59 - 82 - 85;21 - 22 - 23 - 25 - 42 - 58 - 64 - 66 - 68 - 70;;;;
2643;DISPONIBLE;04 - 14 - 15 - 27 - 32 - 41 - 65 - 76 - 79 - 89;08 - 11 - 13 - 16 - 17 - 19 - 21 - 65 - 79 - 89;;;;
2644;DISPONIBLE;14 - 17 - 33 - 35 - 39 - 43 - 45 - 69 - 70 - 85;05 - 16 - 17 - 19 - 23 - 26 - 36 - 40 - 74 - 87;;;;
2645;DISPONIBLE;01 - 12 - 14 - 16 - 23 - 54 - 59 - 65 - 85 - 90;01 - 03 - 05 - 08 - 31 - 43 - 46 - 60 - 69 - 72;;;;
2646;DISPONIBLE;16 - 30 - 31 - 38 - 42 - 58 - 59 - 75 - 89 - 90;16 - 17 - 29 - 35 - 39 - 40 - 56 - 60 - 69 - 71;;;;
2647;DISPONIBLE;02 - 21 - 22 - 26 - 31 - 32 - 46 - 54 - 69 - 81;03 - 09 - 15 - 29 - 33 - 47 - 57 - 76 - 77 - 83;;;;
2648;DISPONIBLE;24 - 31 - 37 - 40 - 48 - 56 - 74 - 77 - 81 - 87;08 - 15 - 20 - 28 - 30 - 45 - 61 - 64 - 77 - 83;;;;
2649;DISPONIBLE;08 - 22 - 30 - 55 - 59 - 70 - 71 - 72 - 77 - 81;05 - 30 - 33 - 36 - 38 - 39 - 74 - 78 - 80 - 86;;;;
2650;DISPONIBLE;05 - 11 - 14 - 30 - 32 - 41 - 54 - 58 - 62 - 74;18 - 22 - 26 - 34 - 51 - 70 - 74 - 78 - 79 - 86;;;;
2651;DISPONIBLE;23 - 30 - 48 - 59 - 66 - 68 - 72 - 73 - 79 - 82;04 - 12 - 15 - 34 - 42 - 46 - 54 - 72 - 86 - 89;;;;
2652;DISPONIBLE;11 - 22 - 26 - 36 - 46 - 49 - 53 - 60 - 67 - 77;02 - 13 - 34 - 36 - 45 - 67 - 77 - 78 - 84 - 89;;;;
2653;DISPONIBLE;15 - 23 - 25 - 28 - 32 - 34 - 42 - 49 - 82 - 83;15 - 21 - 24 - 28 - 30 - 44 - 46 - 51 - 52 - 84;;;;
2654;DISPONIBLE;19 - 23 - 24 - 33 - 36 - 46 - 51 - 55 - 70 - 81;01 - 08 - 10 - 17 - 18 - 23 - 38 - 59 - 79 - 80;;;;
2655;DISPONIBLE;05 - 17 - 20 - 21 - 27 - 62 - 67 - 73 - 78 - 88;03 - 09 - 14 - 25 - 29 - 34 - 46 - 62 - 83 - 84;;;;
2656;DISPONIBLE;01 - 13 - 18 - 19 - 22 - 41 - 42 - 54 - 69 - 70;03 - 06 - 08 - 11 - 13 - 14 - 21 - 29 - 32 - 34;;;;
2657;DISPONIBLE;06 - 26 - 34 - 40 - 42 - 44 - 56 - 85 - 88 - 90;02 - 04 - 15 - 16 - 25 - 52 - 54 - 69 - 86 - 88;;;;
2658;DISPONIBLE;05 - 17 - 18 - 39 - 46 - 51 - 54 - 58 - 61 - 63;14 - 16 - 24 - 36 - 50 - 53 - 69 - 75 - 82 - 85;;;;
2659;DISPONIBLE;05 - 09 - 28 - 32 - 37 - 61 - 72 - 74 - 78 - 83;04 - 08 - 18 - 24 - 31 - 33 - 45 - 50 - 56 - 59;;;;
2660;DISPONIBLE;05 - 07 - 10 - 11 - 30 - 32 - 42 - 45 - 46 - 78;04 - 08 - 12 - 26 - 45 - 46 - 52 - 63 - 68 - 81;;;;
2661;DISPONIBLE;10 - 29 - 31 - 36 - 44 - 52 - 57 - 78 - 82 - 87;01 - 08 - 11 - 38 - 62 - 64 - 66 - 67 - 70 - 90;;;;
2662;DISPONIBLE;10 - 13 - 26 - 43 - 44 - 56 - 59 - 62 - 69 - 82;07 - 09 - 14 - 23 - 33 - 38 - 56 - 65 - 67 - 76;;;;
2663;DISPONIBLE;17 - 25 - 30 - 31 - 42 - 46 - 57 - 81 - 83 - 85;10 - 24 - 25 - 37 - 46 - 47 - 57 - 74 - 76 - 87;;;;
2664;DISPONIBLE;03 - 05 - 09 - 16 - 17 - 21 - 34 - 53 - 72 - 74;15 - 25 - 36 - 43 - 44 - 67 - 70 - 72 - 74 - 83;;;;
2665;DISPONIBLE;02 - 15 - 16 - 24 - 25 - 42 - 47 - 49 - 53 - 60;10 - 13 - 14 - 28 - 31 - 45 - 64 - 67 - 76 - 82;;;;
2666;DISPONIBLE;06 - 29 - 31 - 37 - 38 - 63 - 68 - 69 - 71 - 73;03 - 08 - 24 - 26 - 34 - 37 - 49 - 50 - 56 - 73;;;;
2667;DISPONIBLE;11 - 29 - 30 - 34 - 37 - 38 - 40 - 68 - 77 - 81;04 - 07 - 23 - 24 - 33 - 37 - 53 - 58 - 68 - 78;;;;
2668;DISPONIBLE;06 - 08 - 24 - 41 - 53 - 60 - 67 - 74 - 78 - 87;11 - 25 - 27 - 42 - 44 - 48 - 50 - 73 - 79 - 85;;;;
2669;DISPONIBLE;04 - 05 - 07 - 18 - 24 - 27 - 50 - 59 - 76 - 87;02 - 19 - 21 - 26 - 30 - 40 - 70 - 75 - 79 - 84;;;;
2670;DISPONIBLE;01 - 06 - 26 - 27 - 30 - 34 - 40 - 68 - 84 - 89;02 - 05 - 07 - 18 - 19 - 23 - 33 - 50 - 68 - 88;;;;
2671;DISPONIBLE;03 - 10 - 13 - 37 - 53 - 61 - 63 - 65 - 68 - 82;04 - 21 - 22 - 34 - 41 - 71 - 73 - 78 - 80 - 85;;;;
2672;DISPONIBLE;08 - 19 - 43 - 54 - 56 - 57 - 59 - 61 - 77 - 88;04 - 13 - 20 - 32 - 44 - 49 - 55 - 69 - 87 - 88;;;;
2673;DISPONIBLE;08 - 12 - 24 - 26 - 56 - 71 - 78 - 83 - 86 - 90;29 - 38 - 72 - 76 - 81 - 82 - 84 - 85 - 87 - 90;;;;
2674;DISPONIBLE;19 - 21 - 36 - 38 - 55 - 56 - 62 - 63 - 76 - 80;06 - 13 - 24 - 28 - 36 - 44 - 45 - 53 - 54 - 62;;;;
2675;DISPONIBLE;07 - 14 - 41 - 46 - 56 - 67 - 76 - 82 - 83 - 88;22 - 34 - 35 - 45 - 60 - 62 - 68 - 78 - 85 - 86;;;;
2676;DISPONIBLE;02 - 04 - 08 - 10 - 30 - 45 - 57 - 60 - 67 - 75;02 - 07 - 13 - 21 - 24 - 39 - 49 - 57 - 63 - 71;;;;
2677;DISPONIBLE;09 - 23 - 30 - 37 - 44 - 54 - 56 - 63 - 71 - 78;28 - 43 - 45 - 53 - 67 - 69 - 74 - 75 - 83 - 88;;;;
2678;DISPONIBLE;01 - 02 - 06 - 08 - 16 - 34 - 38 - 72 - 73 - 89;09 - 16 - 17 - 18 - 29 - 48 - 53 - 68 - 75 - 78;;;;
2679;DISPONIBLE;04 - 12 - 13 - 19 - 20 - 23 - 28 - 37 - 54 - 78;13 - 14 - 17 - 22 - 27 - 43 - 51 - 53 - 55 - 62;;;;
2680;DISPONIBLE;13 - 21 - 22 - 27 - 38 - 41 - 57 - 59 - 61 - 74;13 - 19 - 34 - 43 - 48 - 49 - 56 - 63 - 71 - 90;;;;
2681;DISPONIBLE;11 - 14 - 30 - 39 - 45 - 56 - 63 - 78 - 84 - 86;10 - 15 - 17 - 37 - 39 - 41 - 47 - 64 - 74 - 81;;;;
2682;DISPONIBLE;01 - 07 - 17 - 21 - 28 - 35 - 46 - 55 - 67 - 90;05 - 22 - 32 - 35 - 59 - 65 - 74 - 78 - 80 - 90;;;;
2683;DISPONIBLE;12 - 16 - 20 - 24 - 30 - 35 - 36 - 44 - 62 - 82;28 - 40 - 48 - 57 - 61 - 65 - 73 - 74 - 77 - 89;;;;
2684;DISPONIBLE;01 - 06 - 07 - 15 - 26 - 37 - 43 - 58 - 61 - 72;04 - 05 - 33 - 42 - 43 - 44 - 53 - 55 - 59 - 76;;;;
2685;DISPONIBLE;01 - 19 - 23 - 40 - 53 - 56 - 69 - 77 - 83 - 90;03 - 12 - 40 - 45 - 46 - 54 - 63 - 72 - 84 - 85;;;;
2686;DISPONIBLE;02 - 06 - 18 - 31 - 41 - 53 - 54 - 81 - 82 - 84;01 - 08 - 33 - 35 - 39 - 45 - 67 - 81 - 88 - 89;;;;
2687;DISPONIBLE;01 - 18 - 27 - 39 - 42 - 67 - 76 - 77 - 81 - 82;02 - 26 - 28 - 52 - 62 - 77 - 78 - 79 - 81 - 82;;;;
2688;DISPONIBLE;04 - 23 - 33 - 38 - 55 - 66 - 67 - 73 - 85 - 90;01 - 12 - 15 - 17 - 30 - 35 - 47 - 53 - 65 - 70;;;;
2689;DISPONIBLE;01 - 04 - 07 - 24 - 36 - 55 - 63 - 76 - 83 - 84;10 - 12 - 18 - 30 - 31 - 34 - 41 - 56 - 79 - 90;;;;
2690;DISPONIBLE;07 - 08 - 25 - 36 - 39 - 53 - 65 - 70 - 73 - 87;04 - 06 - 10 - 20 - 23 - 30 - 39 - 58 - 87 - 88;;;;
2691;DISPONIBLE;02 - 06 - 15 - 19 - 20 - 23 - 26 - 44 - 48 - 54;12 - 17 - 54 - 57 - 58 - 60 - 61 - 78 - 81 - 85;;;;
2692;DISPONIBLE;08 - 16 - 19 - 20 - 24 - 28 - 35 - 56 - 63 - 70;07 - 25 - 39 - 44 - 47 - 50 - 67 - 75 - 86 - 89;;;;
2693;DISPONIBLE;02 - 06 - 13 - 19 - 38 - 45 - 58 - 59 - 68 - 74;16 - 22 - 26 - 38 - 39 - 40 - 53 - 62 - 82 - 87;;;;
2694;DISPONIBLE;01 - 04 - 09 - 17 - 23 - 25 - 28 - 57 - 61 - 64;12 - 20 - 26 - 45 - 46 - 55 - 64 - 78 - 81 - 88;;;;
2695;DISPONIBLE;07 - 21 - 31 - 40 - 49 - 59 - 67 - 76 - 82 - 90;48 - 49 - 57 - 58 - 65 - 68 - 72 - 75 - 78 - 82;;;;
2696;DISPONIBLE;15 - 23 - 41 - 43 - 47 - 55 - 61 - 65 - 71 - 72;06 - 07 - 16 - 26 - 33 - 35 - 38 - 40 - 69 - 77;;;;
2697;DISPONIBLE;03 - 12 - 23 - 25 - 38 - 46 - 48 - 61 - 74 - 88;02 - 03 - 09 - 17 - 21 - 39 - 40 - 46 - 63 - 78;;;;
2698;DISPONIBLE;07 - 08 - 35 - 44 - 46 - 47 - 51 - 62 - 70 - 85;16 - 21 - 28 - 50 - 64 - 81 - 82 - 86 - 88 - 89;;;;
2699;DISPONIBLE;05 - 08 - 09 - 35 - 41 - 44 - 48 - 52 - 67 - 85;17 - 21 - 36 - 42 - 46 - 56 - 61 - 71 - 82 - 83;;;;
2700;DISPONIBLE;06 - 13 - 18 - 26 - 39 - 47 - 55 - 61 - 80 - 85;03 - 16 - 23 - 25 - 28 - 32 - 43 - 62 - 66 - 86;;;;
2701;DISPONIBLE;01 - 09 - 10 - 18 - 19 - 25 - 43 - 63 - 80 - 81;06 - 14 - 15 - 18 - 25 - 28 - 45 - 57 - 58 - 69;;;;
2702;DISPONIBLE;15 - 25 - 35 - 37 - 41 - 47 - 48 - 53 - 60 - 61;12 - 21 - 22 - 32 - 51 - 56 - 57 - 80 - 81 - 87;;;;
2703;DISPONIBLE;03 - 07 - 09 - 38 - 46 - 50 - 60 - 66 - 84 - 85;01 - 11 - 16 - 25 - 53 - 57 - 66 - 72 - 73 - 90;;;;
2704;DISPONIBLE;07 - 32 - 35 - 37 - 44 - 50 - 52 - 59 - 77 - 88;20 - 21 - 28 - 29 - 32 - 46 - 66 - 69 - 70 - 84;;;;
2705;DISPONIBLE;07 - 25 - 27 - 36 - 50 - 58 - 73 - 84 - 85 - 90;06 - 17 - 21 - 26 - 42 - 43 - 45 - 53 - 56 - 60;;;;
2706;DISPONIBLE;10 - 14 - 15 - 42 - 65 - 71 - 73 - 75 - 76 - 85;17 - 23 - 30 - 40 - 44 - 58 - 70 - 71 - 88 - 89;;;;
2707;DISPONIBLE;15 - 18 - 26 - 35 - 49 - 55 - 65 - 68 - 72 - 84;17 - 18 - 21 - 40 - 42 - 45 - 74 - 79 - 81 - 87;;;;
2708;DISPONIBLE;23 - 39 - 43 - 46 - 59 - 62 - 76 - 83 - 88 - 89;03 - 27 - 31 - 43 - 51 - 67 - 69 - 70 - 72 - 90;;;;
2709;DISPONIBLE;02 - 03 - 04 - 08 - 15 - 20 - 50 - 59 - 66 - 88;06 - 07 - 25 - 35 - 43 - 59 - 61 - 65 - 76 - 78;;;;
2710;DISPONIBLE;05 - 06 - 13 - 14 - 21 - 55 - 57 - 58 - 61 - 75;07 - 11 - 14 - 18 - 44 - 47 - 48 - 52 - 69 - 80;;;;
2711;DISPONIBLE;06 - 12 - 17 - 19 - 24 - 29 - 44 - 46 - 62 - 85;12 - 24 - 30 - 31 - 40 - 47 - 54 - 66 - 68 - 78;;;;
2712;DISPONIBLE;04 - 05 - 06 - 09 - 32 - 62 - 66 - 73 - 76 - 80;15 - 39 - 46 - 57 - 61 - 74 - 75 - 79 - 85 - 89;;;;
2713;DISPONIBLE;22 - 23 - 25 - 35 - 38 - 42 - 47 - 59 - 61 - 63;01 - 10 - 14 - 23 - 31 - 42 - 53 - 73 - 81 - 85;;;;
2714;DISPONIBLE;07 - 10 - 11 - 26 - 29 - 47 - 71 - 74 - 75 - 78;03 - 20 - 26 - 28 - 38 - 41 - 42 - 61 - 73 - 77;;;;
2715;DISPONIBLE;09 - 13 - 14 - 40 - 46 - 53 - 56 - 71 - 79 - 82;12 - 29 - 39 - 43 - 56 - 57 - 59 - 74 - 81 - 86;;;;
2716;DISPONIBLE;01 - 05 - 12 - 17 - 30 - 45 - 53 - 69 - 71 - 77;05 - 06 - 11 - 16 - 20 - 26 - 51 - 56 - 69 - 72;;;;
2717;DISPONIBLE;03 - 24 - 33 - 49 - 52 - 56 - 61 - 63 - 84 - 89;10 - 21 - 29 - 37 - 38 - 49 - 53 - 60 - 81 - 82;;;;
2718;DISPONIBLE;14 - 20 - 23 - 27 - 38 - 46 - 65 - 66 - 68 - 73;07 - 22 - 27 - 30 - 32 - 37 - 38 - 43 - 71 - 84;;;;
2719;DISPONIBLE;13 - 15 - 23 - 29 - 40 - 44 - 56 - 61 - 76 - 86;01 - 12 - 15 - 18 - 35 - 37 - 42 - 60 - 76 - 87;;;;
2720;DISPONIBLE;16 - 19 - 21 - 27 - 37 - 38 - 42 - 45 - 51 - 82;03 - 10 - 11 - 12 - 14 - 36 - 50 - 77 - 79 - 81;;;;
2721;DISPONIBLE;10 - 13 - 17 - 20 - 24 - 34 - 54 - 61 - 80 - 81;07 - 12 - 18 - 25 - 29 - 30 - 44 - 61 - 72 - 81;;;;
2722;DISPONIBLE;07 - 24 - 30 - 34 - 37 - 46 - 50 - 51 - 79 - 90;19 - 20 - 40 - 51 - 56 - 57 - 62 - 69 - 74 - 90;;;;
2723;DISPONIBLE;04 - 10 - 21 - 28 - 54 - 74 - 79 - 86 - 88 - 90;11 - 12 - 15 - 18 - 35 - 48 - 55 - 57 - 67 - 79;;;;
2724;DISPONIBLE;01 - 13 - 14 - 16 - 29 - 36 - 75 - 85 - 86 - 87;03 - 24 - 26 - 28 - 37 - 50 - 63 - 76 - 77 - 89;;;;
2725;DISPONIBLE;09 - 10 - 11 - 20 - 23 - 52 - 54 - 56 - 64 - 88;02 - 03 - 04 - 35 - 38 - 46 - 50 - 56 - 60 - 90;;;;
2726;DISPONIBLE;02 - 27 - 29 - 35 - 40 - 42 - 46 - 47 - 56 - 76;01 - 14 - 23 - 36 - 37 - 40 - 52 - 55 - 89 - 90;;;;
2727;DISPONIBLE;01 - 07 - 10 - 32 - 37 - 47 - 49 - 62 - 71 - 79;12 - 15 - 17 - 26 - 46 - 52 - 61 - 72 - 79 - 88;;;;
2728;DISPONIBLE;01 - 13 - 33 - 41 - 45 - 46 - 54 - 69 - 78 - 88;09 - 21 - 27 - 41 - 71 - 74 - 76 - 82 - 85 - 90;;;;
2729;DISPONIBLE;05 - 06 - 20 - 25 - 34 - 47 - 54 - 73 - 77 - 79;02 - 26 - 27 - 31 - 32 - 33 - 40 - 49 - 70 - 79;;;;
2730;DISPONIBLE;13 - 14 - 18 - 59 - 61 - 62 - 66 - 72 - 75 - 89;13 - 16 - 22 - 29 - 31 - 39 - 44 - 49 - 57 - 88;;;;
2731;DISPONIBLE;09 - 15 - 18 - 25 - 32 - 40 - 45 - 49 - 50 - 82;03 - 05 - 11 - 24 - 28 - 31 - 73 - 81 - 83 - 86;;;;
2732;DISPONIBLE;15 - 24 - 26 - 46 - 47 - 58 - 71 - 74 - 84 - 87;12 - 22 - 30 - 35 - 37 - 40 - 47 - 60 - 65 - 83;;;;
2733;DISPONIBLE;14 - 20 - 27 - 28 - 33 - 39 - 58 - 72 - 77 - 82;19 - 20 - 21 - 36 - 59 - 64 - 69 - 78 - 80 - 87;;;;
2734;DISPONIBLE;11 - 13 - 15 - 29 - 31 - 48 - 53 - 59 - 68 - 76;01 - 06 - 12 - 27 - 28 - 44 - 52 - 61 - 72 - 83;;;;
2735;DISPONIBLE;21 - 38 - 41 - 42 - 45 - 74 - 76 - 79 - 81 - 83;13 - 18 - 19 - 30 - 38 - 43 - 49 - 64 - 68 - 71;;;;
2736;DISPONIBLE;05 - 07 - 10 - 14 - 25 - 28 - 38 - 40 - 54 - 78;12 - 16 - 19 - 24 - 26 - 32 - 53 - 67 - 68 - 76;;;;
2737;DISPONIBLE;02 - 07 - 24 - 26 - 32 - 41 - 48 - 55 - 59 - 79;02 - 11 - 20 - 37 - 40 - 46 - 48 - 76 - 85 - 90;;;;
2738;DISPONIBLE;04 - 28 - 31 - 39 - 68 - 69 - 76 - 80 - 84 - 86;22 - 23 - 25 - 27 - 40 - 44 - 59 - 63 - 67 - 78;;;;
2739;DISPONIBLE;07 - 12 - 17 - 36 - 37 - 55 - 62 - 67 - 80 - 88;21 - 30 - 31 - 39 - 44 - 50 - 52 - 65 - 69 - 87;;;;
2740;DISPONIBLE;04 - 05 - 15 - 27 - 40 - 42 - 58 - 64 - 68 - 71;04 - 13 - 14 - 31 - 38 - 59 - 64 - 66 - 71 - 87;;;;
2741;DISPONIBLE;06 - 22 - 59 - 61 - 62 - 65 - 69 - 72 - 79 - 85;11 - 15 - 22 - 36 - 61 - 67 - 74 - 75 - 81 - 85;;;;
2742;DISPONIBLE;13 - 16 - 22 - 34 - 40 - 50 - 68 - 70 - 73 - 82;13 - 14 - 19 - 23 - 27 - 37 - 42 - 47 - 49 - 67;;;;
2743;DISPONIBLE;03 - 24 - 34 - 36 - 40 - 49 - 68 - 73 - 86 - 90;04 - 13 - 19 - 20 - 28 - 31 - 36 - 46 - 55 - 80;;;;
2744;DISPONIBLE;02 - 06 - 08 - 11 - 28 - 38 - 47 - 65 - 66 - 83;05 - 11 - 34 - 42 - 49 - 53 - 59 - 69 - 76 - 86;;;;
2745;DISPONIBLE;25 - 27 - 43 - 62 - 72 - 73 - 74 - 81 - 83 - 86;16 - 18 - 26 - 35 - 43 - 47 - 68 - 78 - 79 - 85;;;;
2746;DISPONIBLE;18 - 22 - 25 - 26 - 34 - 45 - 48 - 58 - 76 - 85;08 - 20 - 32 - 35 - 41 - 49 - 54 - 58 - 65 - 69;;;;
2747;DISPONIBLE;01 - 06 - 12 - 14 - 16 - 21 - 26 - 35 - 62 - 81;05 - 09 - 10 - 14 - 29 - 32 - 45 - 46 - 47 - 54;;;;
2748;DISPONIBLE;03 - 13 - 17 - 31 - 35 - 39 - 40 - 57 - 58 - 89;12 - 27 - 30 - 35 - 51 - 58 - 63 - 78 - 82 - 84;;;;
2749;DISPONIBLE;27 - 42 - 58 - 67 - 73 - 79 - 83 - 84 - 88 - 90;20 - 23 - 33 - 35 - 42 - 66 - 69 - 79 - 81 - 87;;;;
2750;DISPONIBLE;06 - 26 - 29 - 44 - 53 - 60 - 63 - 68 - 72 - 80;06 - 07 - 10 - 19 - 23 - 49 - 60 - 61 - 66 - 84;;;;
2751;DISPONIBLE;03 - 21 - 35 - 37 - 42 - 46 - 48 - 67 - 72 - 85;02 - 21 - 32 - 52 - 61 - 64 - 65 - 66 - 85 - 87;;;;
2752;DISPONIBLE;12 - 16 - 27 - 29 - 34 - 36 - 56 - 62 - 75 - 81;03 - 12 - 26 - 28 - 33 - 45 - 50 - 82 - 88 - 89;;;;
2753;DISPONIBLE;14 - 17 - 21 - 32 - 39 - 50 - 55 - 68 - 73 - 80;08 - 10 - 23 - 37 - 38 - 58 - 71 - 72 - 75 - 83;;;;
2754;DISPONIBLE;09 - 15 - 33 - 35 - 64 - 73 - 81 - 83 - 84 - 85;04 - 05 - 15 - 17 - 24 - 45 - 68 - 71 - 84 - 85;;;;
2755;DISPONIBLE;09 - 10 - 21 - 24 - 30 - 31 - 38 - 56 - 77 - 79;10 - 11 - 19 - 28 - 33 - 39 - 54 - 56 - 59 - 77;;;;
